ID del cliente,Deserción en la empresa,Género del cliente,Cliente senior,Relación de pareja,Dependientes,Meses de contrato,Servicio telefónico,Múltiples líneas telefónicas,INTERNET,Seguridad en línea (INTERNET),Respaldo en línea (INTERNET),Protección del dispositivo (INTERNET),Soporte técnico (INTERNET),Televisión por cable,Streaming de películas,Tipo de contrato,Factura en línea,Forma de pago,Monto mensual,Monto total según meses contratados,Monto diario
4883-QICIH,1,Hombre,0,1,1,32,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.75,2347,2.33
4884-LEVMQ,0,Hombre,0,1,0,39,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.45,790,0.68
4884-TVUQF,0,Mujer,1,0,0,57,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Credit card (automatic),101.3,5779,3.38
4884-ZTHVF,0,Mujer,1,0,0,8,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,87.1,713,2.9
4890-VMUAV,0,Hombre,0,0,0,63,1,1,DSL,1,1,1,1,0,0,One year,0,Electronic check,71.5,4576,2.38
4891-NLUBA,0,Mujer,0,1,1,61,0,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),61.45,3751,2.05
4892-VLANZ,1,Hombre,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.8,19,0.66
4893-GYUJU,0,Mujer,0,0,0,50,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.35,1033,0.64
4895-TMWIR,1,Hombre,1,1,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,214,0.66
4896-CPRPF,0,Hombre,0,1,1,35,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.45,809,0.85
4897-QSUYC,1,Mujer,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.15,20,0.67
4900-MSOMT,0,Mujer,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),80.2,5714,2.67
4902-OHLSK,1,Mujer,1,0,0,29,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Electronic check,98.65,2862,3.29
4903-CNOZC,0,Hombre,0,0,0,29,1,1,DSL,0,1,1,0,0,1,One year,0,Credit card (automatic),70.9,1964,2.36
4903-UYAVB,1,Hombre,0,1,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,126,0.64
4905-JEFDW,1,Hombre,0,0,0,11,0,0,DSL,0,0,1,0,1,0,One year,1,Electronic check,41.6,470,1.39
4906-ZHGPK,0,Hombre,0,1,1,54,1,1,DSL,0,1,0,1,1,0,One year,1,Electronic check,70.7,3770,2.36
4908-XAXAY,0,Mujer,1,0,0,49,1,0,Fiber optic,0,1,1,0,0,1,One year,1,Bank transfer (automatic),89.85,4287,2.99
4909-JOUPP,0,Hombre,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Credit card (automatic),109.7,7898,3.66
4910-AQFFX,1,Hombre,0,1,1,9,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.35,661,2.64
4910-GMJOT,1,Mujer,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.6,94,3.15
4911-BANWH,1,Mujer,0,0,1,31,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),86.55,2697,2.88
4912-PIGUY,0,Mujer,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.6,84,2.82
4913-EHYUI,1,Hombre,1,1,1,56,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),104.55,5794,3.48
4915-BFSXL,0,Hombre,0,1,1,70,1,1,DSL,1,0,1,0,1,0,Two year,0,Credit card (automatic),68.95,4858,2.3
4918-FYJNT,0,Mujer,1,1,0,55,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,90.45,5044,3.02
4918-QLLIW,1,Hombre,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Credit card (automatic),53.4,188,1.78
4919-IKATY,1,Hombre,0,1,1,5,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,84.5,453,2.82
4919-MOAVT,1,Hombre,0,0,1,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.65,220,2.32
4922-CVPDX,0,Mujer,0,1,0,26,1,0,DSL,0,1,1,0,1,1,Two year,1,Credit card (automatic),73.5,1905,2.45
4923-ADWXJ,0,Mujer,0,0,0,25,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.8,1679,2.19
4925-LMHOK,1,Hombre,0,0,0,15,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),58.6,939,1.95
4926-UMJZD,0,Mujer,0,1,0,31,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,49.2,1498,1.64
4927-WWOOZ,0,Hombre,0,1,0,2,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,91.45,171,3.05
4929-BSTRX,1,Mujer,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,53.55,53,1.78
4929-ROART,0,Hombre,0,0,0,18,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,56.25,969,1.88
4929-XIHVW,0,Hombre,1,1,0,2,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.5,181,3.18
4931-TRZWN,0,Mujer,0,0,0,13,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Electronic check,71.95,923,2.4
4933-BSAIP,0,Mujer,0,1,0,40,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.1,780,0.64
4933-IKULF,0,Mujer,1,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,330,0.69
4936-YPJNK,0,Mujer,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,199,0.66
4937-QPZPO,0,Hombre,0,1,1,61,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,99.9,6241,3.33
4939-KYYPY,0,Hombre,0,0,0,27,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,59.45,1611,1.98
4940-KHCWD,0,Mujer,0,1,0,60,0,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),37.7,2288,1.26
4942-VZZOM,0,Hombre,0,1,0,64,1,1,DSL,1,0,0,0,1,0,One year,1,Credit card (automatic),66.15,4392,2.2
4945-RVMTE,0,Mujer,0,0,0,28,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),59.55,1646,1.98
4946-EDSEW,1,Mujer,0,1,1,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.25,180,0.64
4946-VTTND,0,Hombre,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,75.0,658,2.5
4947-DSMXK,0,Hombre,0,1,1,34,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),97.7,3410,3.26
4948-WBBKL,0,Mujer,1,0,0,36,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2659,2.5
4950-BDEUX,0,Hombre,0,0,0,35,0,0,DSL,0,0,1,0,1,1,Month-to-month,0,Electronic check,49.2,1701,1.64
4950-HKQTE,0,Mujer,0,0,0,22,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,26.25,605,0.88
4951-UKAAQ,1,Mujer,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,88.95,355,2.97
4952-YSOGZ,1,Mujer,0,1,1,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.95,381,2.86
4955-VCWBI,0,Mujer,0,1,1,43,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,817,0.67
4957-SREEC,0,Hombre,0,1,1,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.35,1458,0.68
4957-TIALW,0,Mujer,0,0,1,15,1,0,DSL,1,1,1,1,0,0,One year,0,Credit card (automatic),65.6,1010,2.19
4957-TREIR,0,Hombre,0,0,0,3,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),64.4,195,2.15
4958-GZWIY,1,Hombre,0,1,1,7,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,48.7,340,1.62
4958-XCBDQ,1,Hombre,1,0,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.4,3496,3.38
4959-JOSRX,1,Mujer,0,1,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.6,80,1.49
4962-CHQPW,0,Hombre,0,0,1,29,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.85,535,0.66
4967-WPNCF,0,Hombre,0,0,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.7,4464,2.12
4971-PUYQO,1,Mujer,0,0,0,27,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,94.55,2724,3.15
4973-MGTON,0,Mujer,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),84.4,5969,2.81
4973-RLZVI,0,Mujer,0,0,0,30,1,0,DSL,1,1,1,1,1,0,One year,0,Credit card (automatic),74.65,2308,2.49
4976-LNFVV,0,Hombre,1,1,0,19,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),34.3,577,1.14
4979-HPRFL,0,Hombre,0,1,1,56,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.15,1402,0.8
4980-URKXC,0,Hombre,0,1,0,36,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.85,720,0.7
4981-FLTMF,0,Mujer,0,1,1,57,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),65.2,3687,2.17
4983-CCWMC,0,Hombre,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.6,207,2.32
4983-CLMLV,0,Mujer,0,1,0,52,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),102.7,5138,3.42
4986-MXSFP,0,Mujer,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.0,40,0.67
4987-GQWPO,0,Hombre,0,0,0,17,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),25.1,382,0.84
4988-BNLTU,0,Hombre,0,0,0,30,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),100.4,2936,3.35
4988-IQIGL,1,Hombre,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.35,75,2.51
4988-RZJHG,0,Mujer,0,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,764,2.83
4989-LIXVT,0,Hombre,1,0,0,68,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.9,6503,3.2
4990-ALDGW,0,Hombre,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.75,1118,0.69
4992-LTJNE,0,Hombre,0,1,1,72,1,1,DSL,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),55.3,3983,1.84
4993-JCRGJ,0,Hombre,0,0,0,26,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,84.3,2281,2.81
4994-OBRSZ,0,Hombre,0,0,1,14,1,0,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),76.1,1054,2.54
4998-IKFSE,0,Mujer,0,0,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,100.45,3096,3.35
4999-IEZLT,0,Hombre,0,0,0,66,0,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),29.45,1983,0.98
5002-GCQFH,0,Hombre,0,1,0,49,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),93.85,4733,3.13
5003-OKNNK,0,Mujer,0,1,1,15,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.35,335,0.68
5003-XZWWO,0,Hombre,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),84.2,5956,2.81
5006-MXVRN,0,Mujer,0,0,0,39,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.7,762,0.69
5010-IPEAQ,0,Mujer,0,1,1,67,0,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),54.2,3623,1.81
5012-YSPJJ,0,Hombre,0,1,1,31,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,54.35,1647,1.81
5013-SBUIH,1,Mujer,0,0,0,50,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Electronic check,109.65,5551,3.66
5014-GSOUQ,0,Hombre,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,243,0.66
5014-WUQMG,0,Hombre,0,1,1,47,1,0,Fiber optic,1,1,1,0,0,1,One year,1,Electronic check,96.1,4391,3.2
5016-ETTFF,1,Hombre,0,0,0,10,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,29.5,255,0.98
5016-IBERQ,0,Hombre,0,1,0,23,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,84.25,1968,2.81
5016-LIPDW,0,Hombre,0,1,1,57,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.4,1061,0.65
5018-GWURO,0,Mujer,0,1,0,56,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.6,4902,2.85
5018-HEKFO,0,Mujer,0,0,0,10,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.5,270,0.82
5018-LXQQG,0,Mujer,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.3,1923,2.21
5019-GQVCR,0,Hombre,1,0,0,43,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.85,3645,2.83
5020-ZSTTY,1,Mujer,1,0,0,54,1,1,DSL,1,1,0,1,1,1,One year,0,Bank transfer (automatic),82.45,4350,2.75
5022-JNQEQ,0,Mujer,0,1,1,9,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,75.85,647,2.53
5022-KVDQT,0,Hombre,0,0,0,27,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.3,2272,2.71
5025-GOOKI,0,Mujer,0,0,0,20,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),18.9,347,0.63
5027-QPKTE,1,Hombre,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,451,2.31
5027-XWQHA,1,Hombre,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,270,1.49
5027-YOCXN,0,Hombre,0,1,1,51,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Credit card (automatic),110.05,5686,3.67
5028-GZLDO,1,Hombre,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.7,140,2.36
5028-HTLJB,1,Hombre,1,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20,0.67
5032-MIYKT,0,Mujer,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.7,70,2.36
5032-USPKF,0,Mujer,0,0,0,38,1,1,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),84.1,3187,2.8
5035-BVCXS,0,Hombre,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,75.9,866,2.53
5035-PGZXH,0,Mujer,0,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.8,5914,3.56
5038-ETMLM,0,Mujer,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,8182,3.79
5039-LZRQT,0,Mujer,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.2,273,0.67
5043-TRZWM,0,Mujer,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.55,75,2.52
5044-LRQAQ,0,Mujer,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.2,477,2.31
5044-XDPYX,0,Mujer,0,1,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.5,1281,0.85
5046-NUHWD,0,Mujer,1,1,0,29,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,45.0,1228,1.5
5047-LHVLY,1,Hombre,1,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.15,50,1.67
5049-GLYVG,1,Hombre,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,20,0.69
5049-MUBWG,0,Hombre,0,0,0,26,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),75.0,1908,2.5
5052-PNLOS,1,Hombre,0,0,0,3,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,323,3.51
5054-IEXZT,1,Hombre,0,0,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.35,75,2.51
5055-BRMNE,0,Mujer,0,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Credit card (automatic),106.7,7009,3.56
5055-MGMGF,0,Mujer,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.05,6914,3.5
5056-FIMPT,0,Mujer,0,0,1,43,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.0,4532,3.53
5057-LCOUI,1,Mujer,0,0,0,39,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.75,2011,1.69
5057-RKGLH,0,Mujer,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,191,0.68
5060-TQUQN,0,Hombre,0,1,1,30,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),83.55,2570,2.78
5061-PBXFW,0,Mujer,0,1,1,32,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),61.4,1864,2.05
5062-CJJKH,0,Hombre,0,1,1,25,1,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,53.65,1355,1.79
5063-IUOKK,0,Hombre,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,265,0.66
5066-GFJMM,0,Mujer,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,45,0.66
5067-DGXLL,0,Hombre,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,36,0.68
5067-WJEUN,0,Hombre,0,1,1,67,1,0,DSL,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),54.2,3838,1.81
5067-XJQFU,0,Hombre,1,1,1,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,108.45,7076,3.62
5071-FBJFS,0,Mujer,0,1,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.3,217,1.68
5073-RZGBK,0,Mujer,0,1,1,50,1,1,DSL,1,1,1,1,0,1,One year,1,Bank transfer (automatic),80.05,4042,2.67
5073-WXOYN,1,Mujer,0,0,0,60,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.8,3027,1.69
5074-FBGHB,0,Hombre,0,0,0,64,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),104.65,6889,3.49
5075-JSDKI,0,Mujer,0,0,0,59,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,24.45,1493,0.82
5076-YVXCM,0,Hombre,0,0,0,51,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.4,4149,2.78
5077-DXTCG,1,Mujer,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.3,45,1.51
5081-NWSUP,0,Mujer,0,0,0,10,1,0,DSL,0,1,0,1,0,1,One year,0,Mailed check,64.9,685,2.16
5083-QPLHM,0,Hombre,0,1,1,14,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,65.45,937,2.18
5084-OOVCJ,0,Mujer,0,1,1,17,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Credit card (automatic),55.35,920,1.84
5087-SUURX,1,Mujer,0,1,0,18,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.05,669,1.3
5088-QZLRL,0,Hombre,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.65,20,0.69
5089-IFSDP,1,Mujer,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.45,6144,3.65
5090-EMGTC,0,Mujer,0,1,0,59,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,100.05,6034,3.34
5091-HFAZW,0,Mujer,0,0,0,2,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,91.15,168,3.04
5092-STPKP,0,Mujer,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Credit card (automatic),56.35,1381,1.88
5093-FEGLU,0,Mujer,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.65,921,0.65
5095-AESKG,1,Mujer,0,1,0,3,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),91.5,242,3.05
5095-ETBRJ,0,Mujer,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,56.8,3112,1.89
5099-BAILX,1,Hombre,1,1,1,43,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),110.75,4687,3.69
5103-MHMHY,1,Mujer,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,45,1.53
5108-ADXWO,1,Hombre,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,791,2.45
5110-CHOPY,0,Mujer,0,0,0,60,0,0,DSL,1,0,1,0,1,1,Two year,0,Electronic check,53.6,3237,1.79
5115-GZDEL,0,Hombre,0,0,1,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),67.2,4671,2.24
5115-SQAAU,0,Mujer,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.6,1673,0.85
5117-IFGPS,0,Hombre,1,1,0,29,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.3,2357,2.81
5117-ZSMHQ,0,Mujer,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),89.9,6342,3.0
5118-MUEYH,0,Mujer,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,5083,3.5
5119-KEPFY,0,Hombre,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.0,3440,3.17
5119-NZPTV,0,Hombre,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,141,2.34
5120-ZBLAI,0,Mujer,0,1,0,50,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),75.7,3876,2.52
5122-CYFXA,0,Mujer,0,0,0,3,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,75.3,244,2.51
5124-EOGYE,0,Hombre,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.45,638,0.68
5125-CNDSP,0,Hombre,0,0,1,63,0,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),40.6,2588,1.35
5126-RCXYW,0,Hombre,0,1,1,54,0,0,DSL,0,0,1,1,0,1,Two year,0,Credit card (automatic),46.0,2424,1.53
5127-BZENZ,0,Mujer,0,1,1,56,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),65.2,3512,2.17
5129-HHMZC,0,Mujer,0,1,0,43,1,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.45,3574,2.88
5129-JLPIS,0,Hombre,0,0,0,25,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,105.5,2686,3.52
5130-IEKQT,1,Hombre,1,0,0,25,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,105.95,2655,3.53
5130-YPIRV,0,Mujer,0,1,0,62,1,0,DSL,1,1,1,0,1,0,Two year,1,Credit card (automatic),72.0,4284,2.4
5131-PONJI,0,Hombre,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494,3.01
5133-POWUA,0,Hombre,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.8,45,1.53
5133-VRSAB,0,Hombre,0,0,0,8,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.35,216,0.98
5134-IKDAY,1,Mujer,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69,2.33
5134-RCXTN,0,Mujer,1,1,0,50,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,25.2,1306,0.84
5135-GRQJV,0,Hombre,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,114.5,8331,3.82
5135-RDDQL,0,Mujer,0,1,1,63,1,0,DSL,1,0,0,0,0,0,Two year,1,Bank transfer (automatic),50.65,3221,1.69
5136-GFPMB,0,Hombre,0,0,0,54,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),89.4,4869,2.98
5136-KCKGI,1,Mujer,0,1,1,33,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,103.7,3467,3.46
5136-RGMZO,0,Hombre,0,0,0,31,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,71.05,2168,2.37
5138-WVKYJ,1,Hombre,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,98.55,1008,3.28
5140-FOMCQ,0,Mujer,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.15,6557,3.64
5141-ZUVBH,0,Mujer,0,0,1,9,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),93.0,870,3.1
5143-EGQFK,1,Mujer,1,0,0,10,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.65,291,0.99
5143-WMWOG,1,Hombre,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.95,19,0.66
5144-PQCDZ,0,Hombre,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,59,0.66
5144-TVGLP,0,Hombre,1,0,0,38,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.75,3653,3.16
